customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9108-EQPNQ,Female,0,Yes,Yes,10,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",26.10,225.55,No
7277-KAMWT,Male,0,No,No,13,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",20.00,268.45,No
3842-IYKUE,Female,0,No,No,35,Yes,Yes,"Fiber optic",No,Yes,No,Yes,No,No,Month-to-month,No,"Credit card (automatic)",85.30,2917.50,Yes
6641-XRPSU,Female,0,No,No,34,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",70.00,2416.10,Yes
1374-DMZUI,Female,1,No,No,4,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",94.30,424.45,Yes
2545-LXYVJ,Male,0,Yes,No,72,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",20.70,1492.10,No
3234-VKACU,Male,0,No,No,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,"Electronic check",70.30,132.40,No
8357-EQXFO,Female,0,No,No,7,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",95.35,660.90,Yes
1989-PRJHP,Male,1,Yes,No,27,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",75.50,1893.95,Yes
8120-JDCAM,Male,0,Yes,Yes,4,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Mailed check",69.55,284.90,No
